Region,material,super_category,sub_use,cohort_year,surviving_stock_Mt,cohort_age,is_ghost
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1977,0.028654382826613773,47,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1978,0.037475021326916075,46,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1979,0.048543143708575896,45,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1980,0.05415667261647013,44,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1981,0.058948783050252626,43,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1982,0.0645795287150604,42,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1983,0.06908438775279553,41,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1984,0.07498451566396402,40,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1985,0.08818573079728885,39,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1986,0.09550272274939316,38,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1987,0.09736194597849211,37,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1988,0.11331255317483027,36,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1989,0.12092760859558785,35,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1990,0.1251969474723975,34,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1991,0.13421542340881365,33,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1992,0.15737563653631165,32,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1993,0.20840861297375432,31,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1994,0.25731921431643195,30,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1995,0.2357774753923204,29,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1996,0.2549798822316971,28,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1997,0.29175110664047865,27,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1998,0.29995316387671017,26,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1999,0.36072390806512905,25,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2000,0.4724577708526588,24,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2001,0.6163241748409208,23,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2002,0.797995111752406,22,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2003,1.0187887724356097,21,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2004,1.0795324487791895,20,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2005,1.464119908388347,19,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2006,1.6542718290003515,18,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2007,2.0541586895077137,17,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2008,2.2514494895006094,16,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2009,2.436208620644806,15,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2010,3.1462167498362574,14,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2011,3.961822552825215,13,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2012,3.8514962924201575,12,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2013,4.294669333031765,11,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2014,3.993430805139725,10,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2015,3.729178778807388,9,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2016,3.8220953154370343,8,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2017,4.272648952145645,7,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2018,4.475139339597369,6,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2019,4.512527609318027,5,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2020,4.8645093297210735,4,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2021,5.122033792546685,3,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2022,5.407053596866037,2,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2023,5.646185958915546,1,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,2024,5.926084828342282,0,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1900,2.453291871385542e-19,124,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1905,4.786213749927467e-17,119,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1910,2.3649992792015553e-15,114,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1915,7.837505101052208e-14,109,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1920,1.4849818406547114e-12,104,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1925,3.238988830112201e-11,99,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1930,7.16352199716271e-10,94,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1935,6.984021025612509e-9,89,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1940,1.4986016634465933e-7,84,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1945,1.5405325556418442e-6,79,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1950,1.3765318553765842e-5,74,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1955,1.526162980478938e-4,69,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1960,0.0011012292682696068,64,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1965,0.008264407203309275,59,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,machinery_group,1970,0.04146423072978453,54,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1970,3.645542639619222e-10,54,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1971,9.433373944938189e-10,53,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1972,2.46020628028238e-9,52,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1973,7.122821730893368e-9,51,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1974,1.7071472252331677e-8,50,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1975,3.361358980002933e-8,49,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1976,8.263981327995098e-8,48,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1977,1.7455606875155992e-7,47,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1978,4.2007925277104623e-7,46,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1979,9.811265760615965e-7,45,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1980,1.9071052775229392e-6,44,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1981,3.6171306592054152e-6,43,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1982,6.588080356423736e-6,42,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1983,1.1710995970144946e-5,41,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1984,2.097234920132213e-5,40,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1985,3.9117038293954343e-5,39,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1986,6.671534597215038e-5,38,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1987,1.0666401936691762e-4,37,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1988,1.9184915311075805e-4,36,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1989,3.08098004434728e-4,35,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1990,4.8242943636096937e-4,34,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1991,7.631008385896046e-4,33,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1992,0.0011740713709595756,32,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1993,0.002402795562790662,31,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1994,0.0039065543300829024,30,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1995,0.006042604241742014,29,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1996,0.008088281478754131,28,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1997,0.012221540646428344,27,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1998,0.01633102980056457,26,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1999,0.025839698741383144,25,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2000,0.04161903100334222,24,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2001,0.06662612734553278,23,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2002,0.10291352133543287,22,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2003,0.159854208703543,21,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2004,0.20369815123581334,20,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2005,0.31900866801595107,19,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2006,0.42530563233013274,18,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2007,0.5915943544856446,17,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2008,0.7104579523760343,16,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2009,0.8200127285309738,15,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2010,1.2034235802508575,14,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2011,1.627435176535215,13,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2012,1.7139772182810094,12,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2013,2.0354549000300763,11,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2014,2.0501861150440748,10,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2015,2.050407445472156,9,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2016,2.266576039831026,8,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2017,2.636531021196896,7,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2018,2.851518034372397,6,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2019,2.948071630554609,5,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2020,3.2373529712389923,4,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2021,3.45230393282769,3,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2022,3.6725275201226175,2,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2023,3.8487936893674624,1,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,2024,4.042717521403148,0,FALSE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1900,5.3928827606233555e-77,124,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1905,4.4521086760844306e-69,119,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1910,4.219045993106972e-62,114,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1915,1.2358829883412948e-55,109,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1920,9.70520288584209e-50,104,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1925,4.186767447472622e-44,99,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1930,8.898238894044813e-39,94,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1935,4.12604228274621e-34,89,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1940,2.123951105248708e-29,84,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1945,2.6940815786784994e-25,79,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1950,1.558788959540044e-21,74,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1955,5.995869874203068e-18,69,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1960,8.216520222332507e-15,64,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1965,6.5547148029901905e-12,59,TRUE
Sub-Saharan Africa,Metal_NonFe,machinery,vehicles_group,1970,2.002493228121842e-9,54,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1970,9.843536471978657e-5,54,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1971,1.1999019335361955e-4,53,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1972,1.514444429219779e-4,52,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1973,2.1236234993360622e-4,51,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1974,2.5301042913356236e-4,50,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1975,2.5175894923428605e-4,49,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1976,3.4058604685253306e-4,48,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1977,3.9279450159402084e-4,47,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1978,5.263584595210417e-4,46,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1979,6.869660711815159e-4,45,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1980,7.709164071727027e-4,44,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1981,8.76660171722155e-4,43,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1982,9.772824396607493e-4,42,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1983,0.0011004302141070811,41,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1984,0.001250541729689364,40,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1985,0.001524178618836217,39,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1986,0.0017776452206892221,38,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1987,0.0019129694931991948,37,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1988,0.002351148084108311,36,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1989,0.0026443191198904036,35,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1990,0.002701854244215972,34,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1991,0.003348199533824008,33,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1992,0.003681009051314229,32,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1993,0.00673701613630475,31,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1994,0.008393371413813473,30,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1995,0.006148251346572733,29,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1996,0.007715186948170991,28,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1997,0.009984565632670873,27,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1998,0.01101028581406908,26,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1999,0.014754621449244207,25,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2000,0.02100822972927088,24,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2001,0.0279625442761296,23,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2002,0.039883489441830455,22,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2003,0.05393989348043154,21,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2004,0.06741747395190709,20,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2005,0.09833669281845905,19,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2006,0.12466556498329776,18,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2007,0.17024864596770703,17,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2008,0.1966548963292244,16,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2009,0.23416555528906235,15,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2010,0.427377198261953,14,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2011,0.5853669683874846,13,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2012,0.5826293767407953,12,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2013,0.7366578937719487,11,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2014,0.7472782049336739,10,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2015,0.7613135486117458,9,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2016,0.7021338050703907,8,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2017,0.8439670095092404,7,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2018,0.9471597788070629,6,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2019,1.0191133420395035,5,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2020,1.1664812394895796,4,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2021,1.2963294143544262,3,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2022,1.4335983375223478,2,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2023,1.55284018814616,1,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,2024,1.6634029708327447,0,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1900,1.1728853975267638e-14,124,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1905,1.736011121113637e-13,119,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1910,8.922727046168373e-13,114,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1915,3.0877083378724395e-12,109,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1920,9.04910406829318e-12,104,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1925,6.868240792872617e-11,99,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1930,6.229304448997013e-10,94,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1935,2.000521336246203e-9,89,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1940,1.430807518379551e-8,84,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1945,7.258706319445669e-8,79,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1950,2.5632371724697076e-7,74,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1955,1.918914252166719e-6,69,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1960,1.033047751462201e-5,64,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1965,7.444376150022662e-5,59,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,durables,1970,2.7662399767372714e-4,54,TRUE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1970,0,54,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1971,0,53,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1972,0,52,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1973,0,51,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1974,0,50,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1975,0,49,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1976,0,48,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1977,0,47,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1978,0,46,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1979,3.39225e-319,45,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1980,1.1289773144233907e-308,44,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1981,2.7369790167350423e-298,43,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1982,5.179781413463058e-288,42,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1983,6.896574865019154e-278,41,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1984,7.246805612479607e-268,40,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1985,6.165647169116044e-258,39,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1986,3.6317096010258755e-248,38,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1987,1.5302423002575632e-238,37,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1988,5.657580019833548e-229,36,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1989,1.4038786854154821e-219,35,FALSE
Sub-Saharan Africa,Metal_NonFe,short_lived,packaging,1990,2.4850112931017802e-210,34,FALSE
